0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
0;4;16;6
